statement_type,canonical_row_id,master_display_label,output_period,value,source_file,source_sheet,source_column,raw_line_label,raw_concept,source_method,derivation_formula
balance_sheet,us-gaap:Deposits,Customer deposits,2Q20,84805.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-07-24_0000004962-20-000079.xlsx,Balance Sheet,"June 30,2020",Customer deposits,us-gaap:Deposits,reported,
balance_sheet,us-gaap:AccountsPayableCurrentAndNoncurrent,Accounts payable,2Q20,7731.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-07-24_0000004962-20-000079.xlsx,Balance Sheet,"June 30,2020",Accounts payable,us-gaap:AccountsPayableCurrentAndNoncurrent,reported,
balance_sheet,us-gaap:ShortTermBorrowings,Short-term borrowings,2Q20,1567.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-07-24_0000004962-20-000079.xlsx,Balance Sheet,"June 30,2020",Short-term borrowings,us-gaap:ShortTermBorrowings,reported,
balance_sheet,us-gaap:LongTermDebt,"Long-term debt (includes debt issued by consolidated variable interest entities: 2026, $13,278; 2025, $13,022)",2Q20,48797.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-07-24_0000004962-20-000079.xlsx,Balance Sheet,"June 30,2020","Long-term debt (includes debt issued by consolidated variable interest entities: 2020, $14,578; 2019, $19,668)",us-gaap:LongTermDebt,reported,
balance_sheet,us-gaap:OtherLiabilities,Other liabilities,2Q20,24646.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-07-24_0000004962-20-000079.xlsx,Balance Sheet,"June 30,2020",Other liabilities,us-gaap:OtherLiabilities,reported,
balance_sheet,us-gaap:Liabilities,Total liabilities,2Q20,167546.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-07-24_0000004962-20-000079.xlsx,Balance Sheet,"June 30,2020",Total liabilities,us-gaap:Liabilities,reported,
balance_sheet,us-gaap:CommonStockValue,"Common shares, $0.20 par value, authorized 3.6 billion shares; issued and outstanding 682 million shares as of March 31, 2026 and 686 million shares as of December 31, 2025",2Q20,161.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-07-24_0000004962-20-000079.xlsx,Balance Sheet,"June 30,2020","Common shares, $0.20 par value, authorized 3.6 billion shares; issued and outstanding 805 million shares as of June 30, 2020 and 810 million shares as of December 31, 2019",us-gaap:CommonStockValue,reported,
balance_sheet,us-gaap:AdditionalPaidInCapital,Additional paid-in capital,2Q20,11760.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-07-24_0000004962-20-000079.xlsx,Balance Sheet,"June 30,2020",Additional paid-in capital,us-gaap:AdditionalPaidInCapital,reported,
balance_sheet,us-gaap:RetainedEarningsAccumulatedDeficit,Retained earnings,2Q20,12052.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-07-24_0000004962-20-000079.xlsx,Balance Sheet,"June 30,2020",Retained earnings,us-gaap:RetainedEarningsAccumulatedDeficit,reported,
balance_sheet,us-gaap:AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,"Net unrealized debt securities gains (losses), net of tax of: 2019, $12; 2018, $(1)",2Q20,85.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-07-24_0000004962-20-000079.xlsx,Balance Sheet,"June 30,2020","Net unrealized debt securities gains, net of tax of: 2020, $27; 2019, $11",us-gaap:AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,reported,
balance_sheet,us-gaap:AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,"Foreign currency translation adjustments, net of tax of: 2019, $(307); 2018, $(300)",2Q20,-2388.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-07-24_0000004962-20-000079.xlsx,Balance Sheet,"June 30,2020","Foreign currency translation adjustments, net of tax of: 2020, $(171); 2019, $(319)",us-gaap:AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,reported,
balance_sheet,us-gaap:AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,"Net unrealized pension and other postretirement benefits, net of tax of: 2019, $(177); 2018, $(170)",2Q20,-608.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-07-24_0000004962-20-000079.xlsx,Balance Sheet,"June 30,2020","Net unrealized pension and other postretirement benefits, net of tax of: 2020, $(197); 2019, $(208)",us-gaap:AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,reported,
balance_sheet,us-gaap:AccumulatedOtherComprehensiveIncomeLossNetOfTax,Accumulated other comprehensive income (loss),2Q20,-2911.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-07-24_0000004962-20-000079.xlsx,Balance Sheet,"June 30,2020",Total accumulated other comprehensive loss,us-gaap:AccumulatedOtherComprehensiveIncomeLossNetOfTax,reported,
balance_sheet,us-gaap:StockholdersEquity,Total shareholders’ equity,2Q20,21062.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-07-24_0000004962-20-000079.xlsx,Balance Sheet,"June 30,2020",Total shareholders’ equity,us-gaap:StockholdersEquity,reported,
balance_sheet,us-gaap:LiabilitiesAndStockholdersEquity,Total liabilities and shareholders’ equity,2Q20,188608.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-07-24_0000004962-20-000079.xlsx,Balance Sheet,"June 30,2020",Total liabilities and shareholders’ equity,us-gaap:LiabilitiesAndStockholdersEquity,reported,
balance_sheet,us-gaap:CashAndDueFromBanks,"Cash and due from banks (includes restricted cash of consolidated variable interest entities: 2026, $6; 2025, nil)",3Q20,2105.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-10-23_0000004962-20-000098.xlsx,Balance Sheet,"September 30,2020",Cash and due from banks,us-gaap:CashAndDueFromBanks,reported,
balance_sheet,us-gaap:InterestBearingDepositsInBanks,"Interest-bearing deposits in other banks (includes restricted interest-bearing deposits of consolidated variable interest entities: 2026, $19; 2025, nil)",3Q20,30817.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-10-23_0000004962-20-000098.xlsx,Balance Sheet,"September 30,2020","Interest-bearing deposits in other banks (includes securities purchased under resale agreements: 2020, $304; 2019, $87)",us-gaap:InterestBearingDepositsInBanks,reported,
balance_sheet,us-gaap:CashEquivalentsAtCarryingValue,Short-term investment securities,3Q20,108.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-10-23_0000004962-20-000098.xlsx,Balance Sheet,"September 30,2020",Short-term investment securities,us-gaap:CashEquivalentsAtCarryingValue,reported,
balance_sheet,us-gaap:CashCashEquivalentsAndFederalFundsSold,Total cash and cash equivalents,3Q20,33030.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-10-23_0000004962-20-000098.xlsx,Balance Sheet,"September 30,2020",Total cash and cash equivalents,us-gaap:CashCashEquivalentsAndFederalFundsSold,reported,
balance_sheet,us-gaap:AccountsReceivableNet,"Card Member receivables (includes gross receivables available to settle obligations of a consolidated variable interest entity: 2019, $7,836; 2018, $8,539), less reserves: 2019, $616; 2018, $573",3Q20,40389.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-10-23_0000004962-20-000098.xlsx,Balance Sheet,"September 30,2020","Card Member receivables (includes gross receivables available to settle obligations of a consolidated variable interest entity: 2020, $4,247; 2019, $8,284), less reserves for credit losses: 2020, $422; 2019, $619",us-gaap:AccountsReceivableNet,reported,
balance_sheet,us-gaap:LoansAndLeasesReceivableNetReportedAmount,"Card Member loans (includes gross loans available to settle obligations of a consolidated variable interest entity: 2019, $31,656; 2018, $33,194), less reserves: 2019, $2,168; 2018, $2,134",3Q20,63918.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-10-23_0000004962-20-000098.xlsx,Balance Sheet,"September 30,2020","Card Member loans (includes gross loans available to settle obligations of a consolidated variable interest entity: 2020, $25,219; 2019, $32,230), less reserves for credit losses: 2020, $5,688; 2019, $2,383",us-gaap:LoansAndLeasesReceivableNetReportedAmount,reported,
balance_sheet,axp:OtherLoansReceivableNetAmount,"Other loans, less reserves for credit losses: 2020, $241; 2019, $152",3Q20,3144.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-10-23_0000004962-20-000098.xlsx,Balance Sheet,"September 30,2020","Other loans, less reserves for credit losses: 2020, $370; 2019, $152",axp:OtherLoansReceivableNetAmount,reported,
balance_sheet,axp:DebtandEquitySecuritiesAvailableforsale,Investment securities,3Q20,22443.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-10-23_0000004962-20-000098.xlsx,Balance Sheet,"September 30,2020",Investment securities,axp:DebtandEquitySecuritiesAvailableforsale,reported,
balance_sheet,us-gaap:PropertyPlantAndEquipmentNet,"Premises and equipment, less accumulated depreciation and amortization: 2026, $12,441; 2025, $12,039",3Q20,4835.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-10-23_0000004962-20-000098.xlsx,Balance Sheet,"September 30,2020","Premises and equipment, less accumulated depreciation and amortization: 2020, $7,470; 2019, $6,562",us-gaap:PropertyPlantAndEquipmentNet,reported,
balance_sheet,us-gaap:OtherAssets,"Other assets, less reserves for credit losses: 2026, $121; 2025, $86",3Q20,19500.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-10-23_0000004962-20-000098.xlsx,Balance Sheet,"September 30,2020","Other assets (includes restricted cash of consolidated variable interest entities: 2020, $2,065; 2019, $85), less reserves for credit losses: 2020, $85; 2019, $27",us-gaap:OtherAssets,reported,
balance_sheet,us-gaap:Assets,Total assets,3Q20,187259.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-10-23_0000004962-20-000098.xlsx,Balance Sheet,"September 30,2020",Total assets,us-gaap:Assets,reported,
balance_sheet,us-gaap:Deposits,Customer deposits,3Q20,85461.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-10-23_0000004962-20-000098.xlsx,Balance Sheet,"September 30,2020",Customer deposits,us-gaap:Deposits,reported,
balance_sheet,us-gaap:AccountsPayableCurrentAndNoncurrent,Accounts payable,3Q20,8232.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-10-23_0000004962-20-000098.xlsx,Balance Sheet,"September 30,2020",Accounts payable,us-gaap:AccountsPayableCurrentAndNoncurrent,reported,
balance_sheet,us-gaap:ShortTermBorrowings,Short-term borrowings,3Q20,1716.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-10-23_0000004962-20-000098.xlsx,Balance Sheet,"September 30,2020",Short-term borrowings,us-gaap:ShortTermBorrowings,reported,
balance_sheet,us-gaap:LongTermDebt,"Long-term debt (includes debt issued by consolidated variable interest entities: 2026, $13,278; 2025, $13,022)",3Q20,44777.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-10-23_0000004962-20-000098.xlsx,Balance Sheet,"September 30,2020","Long-term debt (includes debt issued by consolidated variable interest entities: 2020, $14,582; 2019, $19,668)",us-gaap:LongTermDebt,reported,
balance_sheet,us-gaap:OtherLiabilities,Other liabilities,3Q20,25204.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-10-23_0000004962-20-000098.xlsx,Balance Sheet,"September 30,2020",Other liabilities,us-gaap:OtherLiabilities,reported,
balance_sheet,us-gaap:Liabilities,Total liabilities,3Q20,165390.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-10-23_0000004962-20-000098.xlsx,Balance Sheet,"September 30,2020",Total liabilities,us-gaap:Liabilities,reported,
balance_sheet,us-gaap:CommonStockValue,"Common shares, $0.20 par value, authorized 3.6 billion shares; issued and outstanding 682 million shares as of March 31, 2026 and 686 million shares as of December 31, 2025",3Q20,161.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-10-23_0000004962-20-000098.xlsx,Balance Sheet,"September 30,2020","Common shares, $0.20 par value, authorized 3.6 billion shares; issued and outstanding 805 million shares as of September 30, 2020 and 810 million shares as of December 31, 2019",us-gaap:CommonStockValue,reported,
balance_sheet,us-gaap:AdditionalPaidInCapital,Additional paid-in capital,3Q20,11818.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-10-23_0000004962-20-000098.xlsx,Balance Sheet,"September 30,2020",Additional paid-in capital,us-gaap:AdditionalPaidInCapital,reported,
balance_sheet,us-gaap:RetainedEarningsAccumulatedDeficit,Retained earnings,3Q20,12762.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-10-23_0000004962-20-000098.xlsx,Balance Sheet,"September 30,2020",Retained earnings,us-gaap:RetainedEarningsAccumulatedDeficit,reported,
balance_sheet,us-gaap:AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,"Net unrealized debt securities gains (losses), net of tax of: 2019, $12; 2018, $(1)",3Q20,76.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-10-23_0000004962-20-000098.xlsx,Balance Sheet,"September 30,2020","Net unrealized debt securities gains, net of tax of: 2020, $24; 2019, $11",us-gaap:AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,reported,
balance_sheet,us-gaap:AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,"Foreign currency translation adjustments, net of tax of: 2019, $(307); 2018, $(300)",3Q20,-2348.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-10-23_0000004962-20-000098.xlsx,Balance Sheet,"September 30,2020","Foreign currency translation adjustments, net of tax of: 2020, $(242); 2019, $(319)",us-gaap:AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,reported,
balance_sheet,us-gaap:AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,"Net unrealized pension and other postretirement benefits, net of tax of: 2019, $(177); 2018, $(170)",3Q20,-600.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-10-23_0000004962-20-000098.xlsx,Balance Sheet,"September 30,2020","Net unrealized pension and other postretirement benefits, net of tax of: 2020, $(198); 2019, $(208)",us-gaap:AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,reported,
balance_sheet,us-gaap:AccumulatedOtherComprehensiveIncomeLossNetOfTax,Accumulated other comprehensive income (loss),3Q20,-2872.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-10-23_0000004962-20-000098.xlsx,Balance Sheet,"September 30,2020",Total accumulated other comprehensive loss,us-gaap:AccumulatedOtherComprehensiveIncomeLossNetOfTax,reported,
balance_sheet,us-gaap:StockholdersEquity,Total shareholders’ equity,3Q20,21869.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-10-23_0000004962-20-000098.xlsx,Balance Sheet,"September 30,2020",Total shareholders’ equity,us-gaap:StockholdersEquity,reported,
balance_sheet,us-gaap:LiabilitiesAndStockholdersEquity,Total liabilities and shareholders’ equity,3Q20,187259.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2020-10-23_0000004962-20-000098.xlsx,Balance Sheet,"September 30,2020",Total liabilities and shareholders’ equity,us-gaap:LiabilitiesAndStockholdersEquity,reported,
balance_sheet,us-gaap:CashAndDueFromBanks,"Cash and due from banks (includes restricted cash of consolidated variable interest entities: 2026, $6; 2025, nil)",1Q21,2662.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2021-04-23_0000004962-21-000028.xlsx,Balance Sheet,"March 31,2021",Cash and due from banks,us-gaap:CashAndDueFromBanks,reported,
balance_sheet,us-gaap:InterestBearingDepositsInBanks,"Interest-bearing deposits in other banks (includes restricted interest-bearing deposits of consolidated variable interest entities: 2026, $19; 2025, nil)",1Q21,37405.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2021-04-23_0000004962-21-000028.xlsx,Balance Sheet,"March 31,2021","Interest-bearing deposits in other banks (includes securities purchased under resale agreements: 2021, $119; 2020, $92)",us-gaap:InterestBearingDepositsInBanks,reported,
balance_sheet,us-gaap:ShortTermInvestments,"Short-term investment securities (includes restricted investments of consolidated variable interest entities: 2026, $85; 2025, $84)",1Q21,213.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2021-04-23_0000004962-21-000028.xlsx,Balance Sheet,"March 31,2021","Short-term investment securities (includes restricted cash of consolidated variable interest entities: 2021, $46; 2020, $47)",us-gaap:ShortTermInvestments,reported,
balance_sheet,us-gaap:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,"Total cash and cash equivalents (includes restricted cash: 2026, $199; 2025, $169)",1Q21,40280.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2021-04-23_0000004962-21-000028.xlsx,Balance Sheet,"March 31,2021",Total cash and cash equivalents,us-gaap:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,reported,
balance_sheet,us-gaap:NotesReceivableNet,"Card balances (includes gross amounts available to settle obligations of consolidated variable interest entities: 2026, $33,386; 2025, $33,378), less reserves for credit losses: 2026, $6,065; 2025, $6,089",1Q21,41800.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2021-04-23_0000004962-21-000028.xlsx,Balance Sheet,"March 31,2021","Card Member receivables (includes gross receivables available to settle obligations of a consolidated variable interest entity: 2021, $4,221; 2020, $4,296), less reserves for credit losses: 2021, $202; 2020, $267",us-gaap:NotesReceivableNet,reported,
balance_sheet,axp:DebtandEquitySecuritiesAvailableforsale,Investment securities,1Q21,21270.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2021-04-23_0000004962-21-000028.xlsx,Balance Sheet,"March 31,2021",Investment securities,axp:DebtandEquitySecuritiesAvailableforsale,reported,
balance_sheet,us-gaap:PropertyPlantAndEquipmentNet,"Premises and equipment, less accumulated depreciation and amortization: 2026, $12,441; 2025, $12,039",1Q21,4943.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2021-04-23_0000004962-21-000028.xlsx,Balance Sheet,"March 31,2021","Premises and equipment, less accumulated depreciation and amortization: 2021, $7,800; 2020, $7,540",us-gaap:PropertyPlantAndEquipmentNet,reported,
balance_sheet,us-gaap:OtherAssets,"Other assets, less reserves for credit losses: 2026, $121; 2025, $86",1Q21,17008.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2021-04-23_0000004962-21-000028.xlsx,Balance Sheet,"March 31,2021","Other assets, less reserves for credit losses: 2021, $67; 2020, $85",us-gaap:OtherAssets,reported,
balance_sheet,us-gaap:Assets,Total assets,1Q21,193067.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2021-04-23_0000004962-21-000028.xlsx,Balance Sheet,"March 31,2021",Total assets,us-gaap:Assets,reported,
balance_sheet,us-gaap:Deposits,Customer deposits,1Q21,89193.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2021-04-23_0000004962-21-000028.xlsx,Balance Sheet,"March 31,2021",Customer deposits,us-gaap:Deposits,reported,
balance_sheet,us-gaap:AccountsPayableCurrentAndNoncurrent,Accounts payable,1Q21,8585.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2021-04-23_0000004962-21-000028.xlsx,Balance Sheet,"March 31,2021",Accounts payable,us-gaap:AccountsPayableCurrentAndNoncurrent,reported,
balance_sheet,us-gaap:ShortTermBorrowings,Short-term borrowings,1Q21,1578.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2021-04-23_0000004962-21-000028.xlsx,Balance Sheet,"March 31,2021",Short-term borrowings,us-gaap:ShortTermBorrowings,reported,
balance_sheet,us-gaap:LongTermDebt,"Long-term debt (includes debt issued by consolidated variable interest entities: 2026, $13,278; 2025, $13,022)",1Q21,42019.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2021-04-23_0000004962-21-000028.xlsx,Balance Sheet,"March 31,2021","Long-term debt (includes debt issued by consolidated variable interest entities: 2021, $12,763; 2020, $12,760)",us-gaap:LongTermDebt,reported,
balance_sheet,us-gaap:OtherLiabilities,Other liabilities,1Q21,27243.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2021-04-23_0000004962-21-000028.xlsx,Balance Sheet,"March 31,2021",Other liabilities,us-gaap:OtherLiabilities,reported,
balance_sheet,us-gaap:Liabilities,Total liabilities,1Q21,168618.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2021-04-23_0000004962-21-000028.xlsx,Balance Sheet,"March 31,2021",Total liabilities,us-gaap:Liabilities,reported,
balance_sheet,us-gaap:CommonStockValue,"Common shares, $0.20 par value, authorized 3.6 billion shares; issued and outstanding 682 million shares as of March 31, 2026 and 686 million shares as of December 31, 2025",1Q21,161.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2021-04-23_0000004962-21-000028.xlsx,Balance Sheet,"March 31,2021","Common shares, $0.20 par value, authorized 3.6 billion shares; issued and outstanding 803 million shares as of March 31, 2021 and 805 million shares as of December 31, 2020",us-gaap:CommonStockValue,reported,
balance_sheet,us-gaap:AdditionalPaidInCapital,Additional paid-in capital,1Q21,11878.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2021-04-23_0000004962-21-000028.xlsx,Balance Sheet,"March 31,2021",Additional paid-in capital,us-gaap:AdditionalPaidInCapital,reported,
balance_sheet,us-gaap:RetainedEarningsAccumulatedDeficit,Retained earnings,1Q21,15308.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2021-04-23_0000004962-21-000028.xlsx,Balance Sheet,"March 31,2021",Retained earnings,us-gaap:RetainedEarningsAccumulatedDeficit,reported,
balance_sheet,us-gaap:AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,"Net unrealized debt securities gains (losses), net of tax of: 2019, $12; 2018, $(1)",1Q21,53.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2021-04-23_0000004962-21-000028.xlsx,Balance Sheet,"March 31,2021","Net unrealized debt securities gains, net of tax of: 2021, $17; 2020, $20",us-gaap:AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,reported,
balance_sheet,us-gaap:AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,"Foreign currency translation adjustments, net of tax of: 2019, $(307); 2018, $(300)",1Q21,-2246.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2021-04-23_0000004962-21-000028.xlsx,Balance Sheet,"March 31,2021","Foreign currency translation adjustments, net of tax of: 2021, $(373); 2020, $(381)",us-gaap:AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,reported,
balance_sheet,us-gaap:AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,"Net unrealized pension and other postretirement benefits, net of tax of: 2019, $(177); 2018, $(170)",1Q21,-705.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2021-04-23_0000004962-21-000028.xlsx,Balance Sheet,"March 31,2021","Net unrealized pension and other postretirement benefits, net of tax of: 2021, $(225); 2020, $(236)",us-gaap:AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,reported,
balance_sheet,us-gaap:AccumulatedOtherComprehensiveIncomeLossNetOfTax,Accumulated other comprehensive income (loss),1Q21,-2898.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2021-04-23_0000004962-21-000028.xlsx,Balance Sheet,"March 31,2021",Total accumulated other comprehensive income (loss),us-gaap:AccumulatedOtherComprehensiveIncomeLossNetOfTax,reported,
balance_sheet,us-gaap:StockholdersEquity,Total shareholders’ equity,1Q21,24449.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2021-04-23_0000004962-21-000028.xlsx,Balance Sheet,"March 31,2021",Total shareholders’ equity,us-gaap:StockholdersEquity,reported,
balance_sheet,us-gaap:LiabilitiesAndStockholdersEquity,Total liabilities and shareholders’ equity,1Q21,193067.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2021-04-23_0000004962-21-000028.xlsx,Balance Sheet,"March 31,2021",Total liabilities and shareholders’ equity,us-gaap:LiabilitiesAndStockholdersEquity,reported,
balance_sheet,us-gaap:CashAndDueFromBanks,"Cash and due from banks (includes restricted cash of consolidated variable interest entities: 2026, $6; 2025, nil)",2Q21,2671.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2021-07-23_0000004962-21-000042.xlsx,Balance Sheet,"June 30,2021","Cash and due from banks (includes restricted cash of consolidated variable interest entities: 2021, $14; 2020, nil)",us-gaap:CashAndDueFromBanks,reported,
balance_sheet,us-gaap:InterestBearingDepositsInBanks,"Interest-bearing deposits in other banks (includes restricted interest-bearing deposits of consolidated variable interest entities: 2026, $19; 2025, nil)",2Q21,26702.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2021-07-23_0000004962-21-000042.xlsx,Balance Sheet,"June 30,2021","Interest-bearing deposits in other banks (includes securities purchased under resale agreements: 2021, $46; 2020, $92)",us-gaap:InterestBearingDepositsInBanks,reported,
balance_sheet,us-gaap:ShortTermInvestments,"Short-term investment securities (includes restricted investments of consolidated variable interest entities: 2026, $85; 2025, $84)",2Q21,1423.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2021-07-23_0000004962-21-000042.xlsx,Balance Sheet,"June 30,2021","Short-term investment securities (includes restricted investments of consolidated variable interest entities: 2021, $1,379; 2020, $47)",us-gaap:ShortTermInvestments,reported,
balance_sheet,us-gaap:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,"Total cash and cash equivalents (includes restricted cash: 2026, $199; 2025, $169)",2Q21,30796.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2021-07-23_0000004962-21-000042.xlsx,Balance Sheet,"June 30,2021",Total cash and cash equivalents,us-gaap:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,reported,
balance_sheet,us-gaap:NotesReceivableNet,"Card balances (includes gross amounts available to settle obligations of consolidated variable interest entities: 2026, $33,386; 2025, $33,378), less reserves for credit losses: 2026, $6,065; 2025, $6,089",2Q21,47512.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2021-07-23_0000004962-21-000042.xlsx,Balance Sheet,"June 30,2021","Card Member receivables (includes gross receivables available to settle obligations of a consolidated variable interest entity: 2021, $4,787; 2020, $4,296), less reserves for credit losses: 2021, $73; 2020, $267",us-gaap:NotesReceivableNet,reported,
balance_sheet,axp:DebtandEquitySecuritiesAvailableforsale,Investment securities,2Q21,12443.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2021-07-23_0000004962-21-000042.xlsx,Balance Sheet,"June 30,2021",Investment securities,axp:DebtandEquitySecuritiesAvailableforsale,reported,
balance_sheet,us-gaap:PropertyPlantAndEquipmentNet,"Premises and equipment, less accumulated depreciation and amortization: 2026, $12,441; 2025, $12,039",2Q21,4891.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2021-07-23_0000004962-21-000042.xlsx,Balance Sheet,"June 30,2021","Premises and equipment, less accumulated depreciation and amortization: 2021, $8,084; 2020, $7,540",us-gaap:PropertyPlantAndEquipmentNet,reported,
balance_sheet,us-gaap:OtherAssets,"Other assets, less reserves for credit losses: 2026, $121; 2025, $86",2Q21,17402.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2021-07-23_0000004962-21-000042.xlsx,Balance Sheet,"June 30,2021","Other assets, less reserves for credit losses: 2021, $39; 2020, $85",us-gaap:OtherAssets,reported,
balance_sheet,us-gaap:Assets,Total assets,2Q21,186973.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2021-07-23_0000004962-21-000042.xlsx,Balance Sheet,"June 30,2021",Total assets,us-gaap:Assets,reported,
balance_sheet,us-gaap:Deposits,Customer deposits,2Q21,84905.0,AXP_SEC-XBRL-financials_as-presented_10-Q_2021-07-23_0000004962-21-000042.xlsx,Balance Sheet,"June 30,2021",Customer deposits,us-gaap:Deposits,reported,
